customerID,tenure,MonthlyCharges,churn_risk
3627-FHKBK,1,75.3,0.8137615737959447
2865-TCHJW,4,89.2,0.6624102432668632
1423-BMPBQ,1,19.0,0.27620142934732306
2393-DIVAI,3,20.0,0.1967437264189036
5192-EBGOV,1,85.7,0.8269172629803461
4568-KNYWR,52,63.25,0.10559844796187004
8752-IMQOS,5,20.1,0.13882717975993975
0742-LAFQK,72,99.15,0.11767000072085569
0795-LAFGP,71,90.4,0.05531628827661171
0619-OLYUR,72,111.9,0.08606087217923825
5512-IDZEI,46,24.9,0.05509743935972474
0459-SPZHJ,63,83.5,0.08579456572017657
0215-BQKGS,30,84.3,0.30739381380781955
9244-ZVAPM,1,45.6,0.5646138388540226
0719-SYFRB,12,61.65,0.2145170778410249
8208-EUMTE,16,54.85,0.22545339754293317
5172-MIGPM,4,65.55,0.32464296635893936
1710-RCXUS,51,90.35,0.17038655045467854
0374-FIUCA,65,20.4,0.019770740451063272
5839-SUYVZ,16,74.55,0.4289360128610143
5173-ZXXXL,2,19.95,0.18878654362697347
1096-ADRUX,66,74.25,0.08199248448999093
2001-MCUUW,46,108.65,0.28852546318178995
2731-GJRDG,32,109.55,0.3273194049804127
4723-BEGSG,72,86.65,0.05796869090774799
6516-NKQBO,38,81.0,0.25110059294464726
8672-OAUPW,51,47.85,0.1282601856101709
8207-DMRVL,72,114.55,0.07795028096969096
3419-SNJJD,65,105.25,0.17797098478805398
6543-CPZMK,9,29.95,0.28293610598910013
4765-OXPPD,9,65.0,0.22934584731292504
2804-ETQDK,66,20.55,0.01661212925069383
6689-VRRTK,44,109.8,0.29887681265349014
7138-GIRSH,50,69.5,0.11981409800719423
9396-ZSFLL,15,48.85,0.20430364287101754
6464-KEXXH,8,25.25,0.14595653617261725
7134-MJPDY,66,102.85,0.18270087390160622
5240-CAOYT,57,87.55,0.1290128181817453
4059-IIEBK,7,78.55,0.5539063940867271
4881-JVQOD,10,34.55,0.23839307204308244
0516-UXRMT,62,92.05,0.0870165286353775
4851-BQDNX,40,85.05,0.2585872855376861
5148-HKFIR,20,19.7,0.053589279915178756
1009-IRMNA,7,20.0,0.11950595415867983
3003-CMDUU,25,95.15,0.3744347398495291
5016-IBERQ,23,84.25,0.3304509158791222
6797-UCJHZ,66,104.6,0.17950877665302226
2469-DTSGX,72,111.65,0.08606087217923825
4554-YGZIH,49,90.05,0.19055164924385465
5099-BAILX,43,110.75,0.32375902333719964
9931-KGHOA,46,55.0,0.1388245558363319
1775-KWJKQ,72,89.85,0.05422239985091919
7665-VIGUD,10,20.35,0.10314509675847613
9411-TPQQV,40,54.55,0.15616258479472542
7207-RMRDB,65,105.5,0.17858629851847205
7954-MLBUN,31,99.45,0.35789264955988787
2077-DDHJK,68,70.9,0.07722430039758155
4913-EHYUI,56,104.55,0.2821944456871171
0195-IESCP,10,85.25,0.5974238917835507
9574-BOSMD,68,25.4,0.023302958568014787
4580-TMHJU,43,56.15,0.1492734449050574
0970-ETWGE,1,89.55,0.8154201053826781
4908-XAXAY,49,89.85,0.18532098544209116
8404-VLQFB,15,25.25,0.11548240916907186
1626-ERCMM,20,94.55,0.3766226294960591
0887-HJGAR,1,45.7,0.5646138388540226
2391-IPLOP,50,69.65,0.1233855507527892
5644-PDMZC,2,89.5,0.7035916804841826
3509-GWQGF,24,70.0,0.24663001549821117
9576-ANLXO,3,69.55,0.529776382057597
2024-BASKD,1,74.6,0.8023487931415552
5845-BZZIB,35,20.1,0.046189012631478156
1140-UKVZG,17,24.8,0.09766792526605976
4160-AMJTL,8,19.65,0.11707878751186286
5183-SNMJQ,10,95.1,0.6481065894187733
8100-PNJMH,68,88.85,0.08166871276854143
7838-LAZFO,45,78.8,0.17645145061632062
4464-JCOLN,2,19.85,0.2607064726843374
2085-JVGAD,37,20.35,0.04133420323412217
5650-VDUDS,4,24.25,0.30167041458203037
8095-WANWK,10,45.25,0.2343080490453075
3030-ZKIWL,1,20.05,0.40093962461030486
9565-FLVCG,65,69.55,0.07162020950396722
8755-OGKNA,57,19.5,0.03759038982183445
2800-VEQXM,3,74.75,0.5950198826341851
7538-GWHML,2,69.65,0.6163494037633417
5533-RJFTJ,49,30.2,0.14062257229033748
3859-CVCET,4,45.65,0.45420746316280136
0214-JHPFW,70,57.8,0.0549941944161198
5642-MHDQT,53,19.85,0.04095844634412504
3088-FVYWK,53,25.55,0.05055708193027342
3276-HDUEG,1,75.05,0.8059455830379046
9092-GDZKO,22,24.85,0.06572146803044895
0823-HSCDJ,52,49.15,0.13080862120610562
3729-OWRVL,65,110.35,0.15208853715029
2324-AALNO,48,24.55,0.046886870871941794
0822-GAVAP,2,34.7,0.5311284372940646
5760-IFJOZ,3,107.95,0.6275021683058759
2826-UWHIS,45,81.4,0.17418614560056475
1448-PWKYE,1,80.0,0.8360753050181486
7501-IWUNG,61,73.8,0.08278939462864109
4957-TREIR,3,64.4,0.4121536106075556
7251-LJBQN,40,103.75,0.33590392413469367
8040-MNRTF,1,71.1,0.7742664640635007
1536-HBSWP,1,49.9,0.5238633016115853
5313-FPXWG,51,24.6,0.045178787349126594
0067-DKWBL,2,49.25,0.5444220907367621
0946-FKYTX,52,30.1,0.13156138912056992
5076-YVXCM,51,83.4,0.18045983255311715
8262-COGGB,1,20.45,0.35380189556038333
6663-JOCQO,31,75.25,0.2795154145634655
9620-QJREV,47,20.55,0.039871862634483744
2276-YDAVZ,3,75.1,0.6171318573328507
2682-KEVRP,22,20.05,0.04903978601736902
2480-JZOSN,1,20.65,0.37021134089032254
0078-XZMHT,72,85.15,0.05832501183106698
5896-NPFWW,3,50.15,0.4815315002210629
9978-HYCIN,47,84.95,0.19587201450813047
8338-QIUNR,72,66.5,0.047864210631883265
1525-LNLOJ,66,63.3,0.0500457068685754
9450-TRJUU,35,83.15,0.2768026596948122
1766-GKNMI,29,84.9,0.3129464663035254
6942-LBFDP,2,20.55,0.22475311609660267
1456-TWCGB,4,49.25,0.3968704289347225
7133-VBDCG,25,79.85,0.30182272915583364
7596-ZYWBB,65,59.6,0.05526362464545316
8329-UTMVM,27,104.65,0.38909561321908187
3014-WJKSM,29,75.3,0.2821416334166319
3347-YJZZE,29,80.1,0.2880880994550328
1029-QFBEN,1,19.55,0.2962730133305919
7929-DMBCV,20,81.0,0.3167518352785037
9661-JALZV,58,24.7,0.033883905936272954
5433-KYGHE,14,86.0,0.5277426811790408
4312-KFRXN,72,25.4,0.020107720777977258
5575-TPIZQ,46,89.15,0.18803119560100204
0114-IGABW,71,58.25,0.046344238528474045
9944-AEXBM,32,85.65,0.3070641167397978
1853-ARAAQ,26,50.35,0.13865352335677358
6952-OMNWB,68,80.35,0.08365974934715587
4697-LUPSU,2,20.2,0.2339530689052913
8434-VGEQQ,61,20.55,0.021327854674274494
4952-YSOGZ,4,85.95,0.6513245919740623
1589-AGTLK,3,45.35,0.4789600721910198
5244-IRFIH,33,94.5,0.3247482275972953
6549-YMFAW,9,21.25,0.14500205792217724
4950-HKQTE,22,26.25,0.0769099622569818
6786-OBWQR,5,80.85,0.6293679691347136
2684-EIWEO,30,91.7,0.3100832229636006
2753-JMMCV,65,74.2,0.08539141686646266
6439-GTPCA,45,87.25,0.19173942775763775
6621-YOBKI,5,20.35,0.14811698568699688
1216-JWVUX,25,75.5,0.29437371771814697
7564-GHCVB,72,79.05,0.06281929660372765
1173-NOEYG,27,90.15,0.3223051361503221
7595-EHCDL,32,50.6,0.1464170181834917
6647-ZEDXT,30,110.45,0.32829365417768697
2521-NPUZR,70,101.0,0.16180209438581122
1307-TVUFB,42,79.35,0.22627955138732275
7503-MIOGA,72,89.85,0.0538441059816584
4381-MHQDC,47,65.0,0.12707947923844157
6923-JHPMP,2,80.45,0.6658956632891894
5138-WVKYJ,10,98.55,0.6761639202895978
4018-PPNDW,61,24.1,0.026692831850769795
1635-FJFCC,5,44.05,0.37861344453590595
2499-AJYUA,72,110.8,0.08606087217923825
6919-ELBGL,72,114.95,0.07795028096969096
3966-HRMZA,3,75.05,0.6053622170554721
6425-JWTDV,48,19.25,0.0399963712186365
8405-IGQFX,63,90.05,0.08262314318540065
8224-IVVPA,27,56.7,0.14765983912498992
9477-LGWQI,70,80.15,0.07693402838107558
1410-RSCMR,7,71.35,0.5021159144909576
3115-CZMZD,0,20.25,0.09954445753958897
0139-IVFJG,2,90.35,0.7097215595815571
6683-VLCTZ,20,98.55,0.397117432180523
5730-DBDSI,66,19.7,0.018609600390955973
0030-FNXPP,3,19.85,0.2234637849222058
2189-WWOEW,15,85.9,0.48188649794681604
5684-FJVYR,72,90.35,0.053023292067102136
4013-GUXND,1,20.8,0.3819417695672121
1894-IGFSG,22,89.25,0.33484179657614827
7379-POKDZ,3,70.3,0.570289730900702
1266-NZYUI,72,66.85,0.047864210631883265
7969-FFOWG,65,19.9,0.02027372722627975
4718-DHSMV,11,35.8,0.21841777339430857
5175-WLYXL,22,78.85,0.3023307558989506
7817-OMJNA,14,20.4,0.08716973469191723
8728-SKJLR,41,74.25,0.23301704399753162
3137-NYQQI,17,64.8,0.209804267048114
7706-DZNKK,11,20.45,0.10349121097999625
0236-HFWSV,15,93.35,0.479364585839806
3900-AQPHZ,1,19.9,0.382265706512691
5842-POCOP,5,88.9,0.6375600595436636
2037-XJFUP,33,95.8,0.3709983024165286
8823-RLPWL,72,110.65,0.08606087217923825
9505-SQFSW,3,40.3,0.4784117423149067
7314-OXENN,2,82.0,0.7037310372327767
3758-CKOQL,59,107.0,0.24819662719871258
0322-CHQRU,2,45.35,0.5400884180957406
5676-CFLYY,71,73.35,0.062251644558924485
7521-AFHAB,5,44.8,0.38709961159462675
0285-INHLN,27,54.75,0.1437033597507265
4678-DVQEO,1,52.2,0.5735213118209785
5125-CNDSP,63,40.6,0.07909402703874285
0691-IFBQW,46,110.0,0.30575389367457784
4992-LTJNE,72,55.3,0.04482745742580874
2202-OUTMO,34,60.85,0.1497908779651786
0810-BDHAW,24,78.4,0.2998043777969197
0229-LFJAF,72,69.65,0.05775528979931513
7131-ZQZNK,60,59.85,0.06381512389444477
3442-ZHHCC,68,76.9,0.07847197051923419
5726-CVNYA,8,19.85,0.12466783412200673
9871-ELEYA,34,67.65,0.16858213136153594
4257-GAESD,6,45.0,0.2917097001162047
5173-WXOQV,2,64.2,0.46891831053218036
2040-OBMLJ,31,81.7,0.2865714372878274
6286-ZHAOK,20,25.55,0.07205382203106903
3807-XHCJH,1,20.0,0.40535462372599745
3009-JWMPU,62,96.75,0.17943603415090503
5671-RQRLP,70,75.65,0.07720925769215936
1450-GALXR,10,98.5,0.690519357524476
8859-AXJZP,39,23.8,0.054987471866472494
3174-AKMAS,46,64.2,0.1296477349048293
3138-BKYAV,6,85.35,0.618598011132946
9926-PJHDQ,72,76.8,0.06357481010252145
7382-DFJTU,18,55.2,0.18393959230449292
2798-NYLMZ,71,108.55,0.11579122770247312
4289-DTDKW,40,101.3,0.3357140234419576
1820-TQVEV,1,69.55,0.8467111968755502
2239-JALAW,58,103.25,0.270534187780811
4853-RULSV,70,104.0,0.16052739420097864
8098-TDCBU,42,25.25,0.06619891548281104
3551-GAEGL,34,30.4,0.1705804743291666
4785-NKHCX,5,20.05,0.1463215832074422
3196-NVXLZ,25,84.6,0.32675051352024526
6275-YDUVO,2,86.2,0.7178824362894555
0036-IHMOT,55,103.7,0.2936087030315006
0115-TFERT,21,111.2,0.36821569105578056
4178-EGMON,70,88.0,0.07491529098167901
4220-TINQT,61,106.35,0.18108545636934387
5318-YKDPV,43,79.15,0.20643834896645546
7975-TZMLR,47,103.1,0.30823882670435665
0295-QVKPB,5,63.95,0.30054499376061455
4335-BSMJS,62,25.8,0.021758215033096696
2311-QYMUQ,16,89.45,0.461165669432633
3643-AHCFP,7,95.6,0.6825788676045949
9146-JRIOX,14,25.55,0.11786813585471471
3104-OWCGK,60,90.95,0.08866753309834036
5337-IIWKZ,34,44.85,0.13295657622169346
9101-BWFSS,50,108.55,0.3000937708745824
9650-VBUOG,38,25.05,0.056130869114481854
3487-EARAT,70,74.1,0.07565132202978184
2672-TGEFF,37,88.8,0.2602165187332128
9231-ZJYAM,4,78.85,0.6348533485694201
4250-WAROZ,60,93.25,0.10057988388000823
8184-WMOFI,62,71.4,0.0807045996434993
6982-SSHFK,1,44.4,0.5431766028568059
6092-QZVPP,36,79.2,0.2640894887300428
4625-LAMOB,44,20.4,0.042455301322488904
0727-BMPLR,55,100.0,0.29799172439668814
0392-BZIUW,72,105.0,0.11659610860177588
1038-ZAGBI,12,19.8,0.09515949842550558
6549-NNDYT,13,30.85,0.2026455852996677
3027-ZTDHO,1,89.9,0.8130097095625998
0422-OHQHQ,15,20.55,0.10017222822448982
6916-HIJSE,65,84.85,0.08997220153131572
2316-ESMLS,12,33.15,0.2248772796653671
9778-OGKQZ,72,92.0,0.05373053521160462
7408-OFWXJ,72,89.8,0.05422239985091919
6007-TCTST,72,115.8,0.07795028096969096
2252-NKNSI,52,85.15,0.17630695968484694
8713-IGZSO,2,24.85,0.42896633459278827
7905-TVXTA,5,64.35,0.28487016535217563
7695-PKLCZ,68,20.5,0.016282152902177768
2382-BCKQJ,62,100.15,0.20109561563184986
8374-UULRV,72,86.05,0.05716450190688737
2207-NHRJK,1,50.8,0.5736917663664332
3224-DFQNQ,66,89.0,0.08295447024261655
5275-PMFUT,72,64.8,0.04115610437460011
4795-UXVCJ,26,19.8,0.040857894963134994
9777-IQHWP,64,93.4,0.1290255393948831
0947-MUGVO,20,73.65,0.3117729962519342
9944-HKVVB,3,95.1,0.6904826342406432
4124-MMETB,22,94.65,0.3778824907393139
3671-SHRSP,4,80.6,0.6450058226837588
0979-MOZQI,62,39.0,0.07724575975852832
2732-ISEZX,5,20.5,0.15163142410327823
3313-QKNKB,59,85.55,0.1196894609264079
0323-XWWTN,3,26.4,0.36348828696024066
1937-OTUKY,72,98.2,0.11595484223223583
1573-LGXBA,57,97.55,0.23875891860685425
1764-VUUMT,66,19.95,0.01747479484980803
5073-WXOYN,60,50.8,0.08066459138288609
4713-ZBURT,45,99.7,0.29924654414780993
3050-GBUSH,3,34.8,0.4417775814824326
0207-MDKNV,15,105.1,0.4875319774396683
7876-AEHIG,51,60.15,0.11880171673225348
7945-HLKEA,60,64.75,0.0560430833948314
9342-VNIMQ,33,54.65,0.14152206552742183
9851-KIELU,10,110.1,0.638477638683779
3523-BRGUW,26,19.3,0.043403651956532396
3908-BLSYF,6,83.9,0.6117050599080132
3199-NPKCN,67,111.25,0.15241111779545133
5170-PTRKA,49,35.8,0.12280567729781172
4661-NJEUX,1,20.05,0.40093962461030486
2123-AGEEN,7,84.35,0.6127438901468278
1258-YMZNM,27,110.5,0.34217903133302285
0048-LUMLS,37,91.2,0.26154473445197657
7549-MYGPK,63,100.55,0.19564680431171724
5898-IGSLP,31,89.3,0.3058207325293278
3804-RVTGV,50,103.85,0.31112603802847083
6259-WJQLC,32,81.1,0.28493768402027697
9227-LUNBG,1,24.6,0.5032773278446299
7997-EASSD,63,81.2,0.08004577855582001
0730-KOAVE,30,94.3,0.346307277243663
8975-SKGRX,71,116.1,0.08976733530891061
0678-RLHVP,53,105.55,0.3032249504212592
4315-MURBD,12,98.9,0.6522844542660754
2267-FPIMA,50,94.4,0.24870464111116047
1051-GEJLJ,2,19.5,0.2843264263949407
9734-YWGEX,9,98.3,0.6731548748914892
2719-BDAQO,17,93.85,0.4278680009467535
5285-MVEHD,56,105.6,0.27010685985129756
0379-DJQHR,67,81.35,0.08511101054470421
0781-LKXBR,9,100.5,0.6762728588548339
5543-QDCRY,4,56.4,0.339827401120242
0297-RBCSG,19,65.35,0.1705097965193059
4694-PHWFW,8,19.95,0.11271744075854316
0835-JKADZ,71,111.25,0.0978779265184579
1907-UBQFC,10,72.85,0.4895295715170432
7508-SMHXL,15,89.0,0.47053923719706653
3865-YIOTT,72,106.1,0.11374840346719532
5993-BQHEA,12,20.05,0.09472361637102748
6024-RUGGH,72,25.2,0.0208896865706208
6513-EECDB,1,73.55,0.7775183437627489
3956-CJUST,23,75.4,0.2957969641551936
4079-WWQQQ,72,65.55,0.047864210631883265
6103-BOCOU,26,80.7,0.29442486122092343
5149-TGWDZ,21,104.55,0.3991111946853924
7471-WNSUF,60,24.15,0.027524207259983276
8942-DBMHZ,12,20.45,0.09309752977234009
4301-VVZKA,16,75.4,0.422787016410272
9199-PWQVC,63,79.7,0.08166697865562474
4824-GUCBY,22,81.7,0.30553447518813376
5393-HJZSM,32,76.3,0.2810411867340838
7074-IEVOJ,3,79.4,0.61645888498689
9625-QSTYE,13,81.15,0.4884404664440898
0862-PRCBS,68,103.75,0.17537221867044686
8812-ZRHFP,30,86.45,0.3104339246785678
5146-CBVOE,16,75.1,0.422787016410272
0454-OKRCT,33,80.6,0.28400689350412484
5787-KXGIY,72,19.3,0.020907933997365367
4750-ZRXIU,4,84.6,0.6541450379576155
4198-VFOEA,12,33.6,0.21526797231487216
6630-UJZMY,4,83.25,0.6466577522258854
5709-LVOEQ,0,80.85,0.4077228161944598
6400-BWQKW,6,79.05,0.5608022223970592
2692-AQCPF,65,108.05,0.16447888355898604
0347-UBKUZ,15,19.9,0.09320666979540268
0835-DUUIQ,24,21.05,0.05277730896572118
0811-GSDTP,13,30.15,0.19604335268222128
7567-ECMCM,24,79.85,0.30182272915583364
6115-ZTBFQ,72,65.5,0.047080502725712174
6353-BRMMA,54,104.1,0.3071103184851714
6680-WKXRZ,3,74.4,0.6026638574174741
6231-WFGFH,4,20.5,0.15807152046548298
9904-EHEVJ,32,91.35,0.3000011560506277
7028-DVOIQ,35,99.05,0.33620892138795333
6169-PPETC,35,20.5,0.04022417852944051
4208-UFFGW,2,44.95,0.536479463627823
8584-KMVXD,8,75.6,0.5270016360698987
8467-WYNSR,22,55.1,0.16861626362883037
0851-DFJKB,15,58.95,0.2310267884718641
5382-SOYZL,22,95.1,0.37709363659826883
9448-REEVD,1,44.7,0.5526843594671845
3261-CQXOL,71,25.45,0.022079109684192515
8388-FYNPZ,4,56.75,0.3299790337964854
4002-BQWPQ,25,81.75,0.29949467459566714
5651-YLPRD,32,86.1,0.3070641167397978
2826-DXLQO,7,29.8,0.2708711791095977
4378-BZYFP,17,20.5,0.08586649389968416
9489-UTFKA,8,60.9,0.22400456540180844
4849-PYRLQ,56,73.25,0.1360931591235088
9117-SHLZX,1,45.7,0.5646138388540226
9889-TMAHG,8,100.3,0.6928032874511948
4541-RMRLG,7,19.25,0.13358824799677432
7764-BDPEE,3,20.85,0.21430994258995428
3429-IFLEM,71,77.35,0.06490947003175666
3158-MOERK,2,96.0,0.7346019148548336
7294-TMAOP,1,90.55,0.8112102381006548
5002-GCQFH,49,93.85,0.26973966664797855
0556-FJEGU,58,70.1,0.11815588927279594
8919-FYFQZ,44,30.35,0.15180622542856168
0604-THJFP,59,75.95,0.10914058106037418
2834-JRTUA,71,108.05,0.11989444961841028
5875-YPQFJ,1,69.9,0.8189430164428575
5879-SESNB,11,75.25,0.478803117281276
6646-QVXLR,62,103.75,0.19807905373519152
6461-PPAXN,35,54.95,0.1426748059822487
3318-ISQFQ,20,19.5,0.051302467497518114
1106-HRLKZ,40,19.6,0.0449463135405963
2483-XSSMZ,39,47.85,0.15016474353866616
8603-IJWDN,1,86.6,0.8269172629803461
8165-ZJRNM,72,23.75,0.019307460020448846
9369-XFEHK,33,80.6,0.28400689350412484
2604-XVDAM,12,43.8,0.21407656980150094
3717-OFRTN,1,19.75,0.34091435047411117
9046-JBFWA,27,19.15,0.043856239890041386
3280-NMUVX,34,19.6,0.041968952922891524
1206-EHBDD,56,80.3,0.1577438176517798
8361-LBRDI,58,24.35,0.03481425488305509
4883-KCPZJ,22,25.25,0.0707213242315758
9108-EQPNQ,10,26.1,0.15453215190150263
7277-KAMWT,13,20.0,0.09243145244897877
3842-IYKUE,35,85.3,0.2924508156450706
6641-XRPSU,34,70.0,0.2278111107771793
1374-DMZUI,4,94.3,0.6795596805175308
2545-LXYVJ,72,20.7,0.014373030066019343
3234-VKACU,2,70.3,0.5882076153772989
8357-EQXFO,7,95.35,0.6837030518516213
1989-PRJHP,27,75.5,0.2815494858519296
8120-JDCAM,4,69.55,0.5210856218331972
8917-FAEMR,37,19.85,0.041888134523074966
7047-YXDMZ,21,20.0,0.04900119724274996
2858-EIMXH,53,95.85,0.28138730564615605
9524-EGPJC,18,90.1,0.36753683702230233
6993-OHLXR,2,68.95,0.613707991548073
8818-XYFCQ,32,99.55,0.35441805170101764
6419-ZTTLE,23,20.75,0.04316712416044265
0929-HYQEW,3,50.15,0.4741349666076175
6614-YOLAC,71,58.65,0.046344238528474045
7426-RHZGU,9,95.9,0.6558523651671874
4065-JJAVA,1,49.5,0.5154109855870047
4695-VADHF,18,57.45,0.18794165257698978
3863-IUBJR,12,53.65,0.21686740491259365
7649-SIJJF,71,80.1,0.06476639307399493
9361-YNQWJ,64,24.4,0.021457954275568288
3748-FVMZZ,4,40.05,0.3881425606427919
9391-TTOYH,23,19.5,0.04569659900229453
1452-XRSJV,39,51.05,0.15177546282495702
3422-WJOYD,28,54.35,0.1357812724450931
8242-SOQUO,5,84.7,0.6345088564415039
7460-ITWWP,45,86.1,0.1897016354370621
7147-AYBAA,37,70.35,0.2369625151928578
7868-TMWMZ,60,110.0,0.1714269952856225
4822-RVYBB,8,100.6,0.6907957369293206
6732-FZUGP,47,94.9,0.26333039316663087
8436-BJUMM,26,83.75,0.315735065102095
4184-TJFAN,3,88.3,0.6571289764258844
8329-GWVPJ,50,69.75,0.13510427376399042
1352-VHKAJ,27,71.6,0.24794524012646868
4145-UQXUQ,8,92.1,0.6312276882720951
2632-TACXW,62,23.65,0.02066282841837681
8146-QQKZH,71,81.85,0.058995548030585834
1767-CJKBA,66,25.1,0.022614873758904853
6445-TNRXS,68,114.7,0.14323161635588338
4581-LNWUM,13,49.15,0.20279284106392603
4869-EPIUS,56,80.9,0.1487303322073293
9948-YPTDG,38,79.45,0.2678504761620721
1236-WFCDV,14,90.45,0.5343902630034824
1915-OAKWD,16,19.3,0.0916119588477694
7296-PIXQY,14,70.2,0.4029882034850165
4883-QICIH,32,69.75,0.22329117210293947
3354-OADJP,8,54.25,0.22399704688991856
3524-WQDSG,43,99.3,0.31594956899915133
0810-DHDBD,52,74.0,0.15613651540088289
4026-SKKHW,3,50.25,0.4822912582080785
2829-HYVZP,29,19.8,0.04360369426955152
8329-IBCTI,1,19.65,0.3360043603745465
1271-SJBGZ,12,43.65,0.22077190711084158
3845-JHAMY,16,35.5,0.19950177318075746
7013-PSXHK,40,80.75,0.2435662133472072
5669-SRAIP,5,39.5,0.4013697053538036
5981-ITEMU,40,97.1,0.3194144095394506
3486-NPGST,36,19.55,0.03955357456845291
6941-PMGEP,5,80.0,0.5998599026337412
1624-WOIWJ,10,84.7,0.5974238917835507
2074-GKOWZ,2,89.55,0.7196868766623605
0376-YMCJC,23,90.6,0.3319645123525061
6100-FJZDG,26,20.05,0.039326221337571104
4829-ZLJTK,72,112.4,0.08606087217923825
1730-VFMWO,34,50.2,0.1408879235754449
7143-BQIBA,10,62.25,0.21713840454623917
3800-LYTRK,14,55.7,0.21105021123953308
0634-SZPQA,23,90.05,0.33611149457013595
9646-NMHXE,47,19.65,0.041027028905332524
7030-NJVDP,24,89.25,0.3293052845462452
5536-RTPWK,49,99.05,0.30741994311995285
8883-GRDWQ,20,54.0,0.1781699211856086
6166-ILMNY,2,69.75,0.6096994030043112
3097-NNSPB,2,49.05,0.5444220907367621
7771-ZONAT,22,56.75,0.16232115181567813
0655-RBDUG,7,98.05,0.7044186819483158
2111-DWYHN,1,21.1,0.45515274300743064
4194-WHFCB,59,96.65,0.22156983284207157
4121-AGSIN,58,24.5,0.03819349966818071
4361-BKAXE,41,114.5,0.3246824066718546
9845-PEEKO,59,79.2,0.1089460701881284
0455-XFASS,3,69.55,0.5385713224955019
0301-KOBTQ,32,20.05,0.04005965901489315
1751-NCDLI,46,98.85,0.29891407844498596
4367-NUYAO,0,25.75,0.10634355939493613
9878-TNQGW,2,80.95,0.6983731097943889
9170-ARBTB,52,19.6,0.04018705691411266
4441-NIHPT,13,74.3,0.464433195383445
8999-BOHSE,11,89.7,0.5978153435213689
7241-AJHFS,32,87.65,0.3070641167397978
7029-RPUAV,17,100.45,0.45498130420977284
4546-FOKWR,16,74.75,0.4364389029929799
9036-CSKBW,51,107.45,0.3028530633891039
5832-TRLPB,29,75.35,0.2821416334166319
8590-YFFQO,70,64.95,0.05862685974619425
8659-IOOPU,71,100.45,0.12974866064487456
1338-CECEE,41,68.5,0.15644275176233352
7439-DKZTW,1,80.55,0.824272058092715
4646-QZXTF,7,81.25,0.6000301885478652
4607-CHPCA,25,90.4,0.3297138359957226
9742-XOKTS,67,89.55,0.08283876776327771
6921-OZMFH,5,55.7,0.31834110418399386
9578-FOMUK,15,24.8,0.10953367179322994
4712-UYOOI,20,20.0,0.04922158291768109
8824-RWFXJ,3,56.15,0.4617673290208008
7722-CVFXN,54,105.2,0.305796007386622
8717-VCTXJ,42,19.55,0.04760161448799746
7363-QTBIW,9,79.75,0.5383936390246238
4159-NAAIX,63,97.45,0.17805875093285578
0971-QIFJK,69,24.25,0.022555037223650532
9397-TZSHA,69,24.6,0.02032577931753316
3391-JSQEW,40,50.15,0.15018958584852005
0343-QLUZP,60,39.6,0.08915370333450695
9763-PDTKK,4,94.4,0.6856362984737945
2176-LVPNX,71,89.85,0.05927378297753049
7627-JKIAZ,37,78.95,0.2640894887300428
3312-UUMZW,32,98.85,0.34713105950027034
1271-UODNO,39,53.85,0.15866095357600563
8461-EFQYM,38,24.25,0.05369326282419
6900-RBKER,52,89.45,0.1719353413890873
6891-JPYFF,48,105.25,0.3048150842869083
1459-QNFQT,70,59.5,0.05370221575742823
1047-NNCBF,20,70.55,0.2844588501685214
3696-XRIEN,50,82.5,0.18005965823475875
4081-DYXAV,19,44.85,0.18923862102371936
0074-HDKDG,25,61.6,0.15898802003003396
8791-GFXLZ,12,49.05,0.2151561597622046
8111-SLLHI,39,105.65,0.3321514926288376
0927-LCSMG,7,74.65,0.5558832000472723
9330-DHBFL,23,66.25,0.16215479423906234
0098-BOWSO,27,19.4,0.043856239890041386
3452-ABWRL,47,86.05,0.19108503055256457
5859-HZYLF,26,19.15,0.043403651956532396
8257-RZAHR,14,64.7,0.24488554495451717
5293-WXJAK,11,104.05,0.6749739625961577
3156-QLHBO,2,19.25,0.1901844751365849
2208-NQBCT,26,81.95,0.2917584676754935
1779-PWPMG,72,114.65,0.07795028096969096
6621-NRZAK,63,20.0,0.01705049444589681
0831-JNISG,71,19.8,0.016025112866295696
0774-IFUVM,11,65.15,0.2134678486057976
3082-WQRVY,14,19.65,0.08883265965434115
9553-DLCLU,13,88.95,0.563454422210349
1641-BYBTK,6,20.2,0.11992458028026867
2460-NGXBJ,11,75.2,0.468334925409836
2446-ZKVAF,18,56.8,0.18447885633506583
0841-NULXI,1,35.55,0.5501768755187996
3522-CDKHF,32,75.5,0.27762103673432287
1430-SFQSA,29,35.6,0.16196881294700308
0411-EZJZE,3,60.25,0.43277788458218097
7851-WZEKY,2,95.15,0.7243875527557921
8844-TONUD,13,96.65,0.6083002398293695
8807-ARQET,41,40.35,0.14092039733443232
8992-CEUEN,1,18.85,0.3091280527537852
4320-QMLLA,7,54.85,0.21369932607256956
8777-PVYGU,52,64.3,0.10559844796187004
